sample_id,taxa,count_per_L,biomass_per_L,measurement_method
31,Rhabdosphaera claviger,0.0,,microscopy
33,Rhabdosphaera claviger,0.0,,microscopy
36,Rhabdosphaera claviger,0.0,,microscopy
39,Rhabdosphaera claviger,0.0,,microscopy
41,Rhabdosphaera claviger,0.0,,microscopy
44,Rhabdosphaera claviger,0.0,,microscopy
46,Rhabdosphaera claviger,0.0,,microscopy
49,Rhabdosphaera claviger,0.0,,microscopy
51,Rhabdosphaera claviger,80.0,,microscopy
55,Rhabdosphaera claviger,80.0,,microscopy
58,Rhabdosphaera claviger,0.0,,microscopy
60,Rhabdosphaera claviger,0.0,,microscopy
63,Rhabdosphaera claviger,20.0,,microscopy
65,Rhabdosphaera claviger,0.0,,microscopy
69,Rhabdosphaera claviger,140.0,,microscopy
70,Rhabdosphaera claviger,0.0,,microscopy
73,Rhabdosphaera claviger,40.0,,microscopy
75,Rhabdosphaera claviger,20.0,,microscopy
78,Rhabdosphaera claviger,0.0,,microscopy
80,Rhabdosphaera claviger,40.0,,microscopy
84,Rhabdosphaera claviger,20.0,,microscopy
85,Rhabdosphaera claviger,100.0,,microscopy
87,Rhabdosphaera claviger,80.0,,microscopy
90,Rhabdosphaera claviger,0.0,,microscopy
93,Rhabdosphaera claviger,40.0,,microscopy
95,Rhabdosphaera claviger,0.0,,microscopy
97,Rhabdosphaera claviger,0.0,,microscopy
100,Rhabdosphaera claviger,0.0,,microscopy
102,Rhabdosphaera claviger,0.0,,microscopy
105,Rhabdosphaera claviger,0.0,,microscopy
108,Rhabdosphaera claviger,0.0,,microscopy
110,Rhabdosphaera claviger,0.0,,microscopy
112,Rhabdosphaera claviger,0.0,,microscopy
6,Syracosphaera,40.0,,microscopy
9,Syracosphaera,0.0,,microscopy
11,Syracosphaera,0.0,,microscopy
15,Syracosphaera,0.0,,microscopy
16,Syracosphaera,0.0,,microscopy
20,Syracosphaera,940.0,,microscopy
21,Syracosphaera,0.0,,microscopy
23,Syracosphaera,40.0,,microscopy
26,Syracosphaera,0.0,,microscopy
29,Syracosphaera,0.0,,microscopy
31,Syracosphaera,0.0,,microscopy
33,Syracosphaera,0.0,,microscopy
36,Syracosphaera,120.0,,microscopy
39,Syracosphaera,0.0,,microscopy
41,Syracosphaera,20.0,,microscopy
44,Syracosphaera,0.0,,microscopy
46,Syracosphaera,20.0,,microscopy
49,Syracosphaera,80.0,,microscopy
51,Syracosphaera,20.0,,microscopy
55,Syracosphaera,20.0,,microscopy
58,Syracosphaera,0.0,,microscopy
60,Syracosphaera,0.0,,microscopy
63,Syracosphaera,0.0,,microscopy
65,Syracosphaera,0.0,,microscopy
69,Syracosphaera,0.0,,microscopy
70,Syracosphaera,0.0,,microscopy
73,Syracosphaera,0.0,,microscopy
75,Syracosphaera,0.0,,microscopy
78,Syracosphaera,0.0,,microscopy
80,Syracosphaera,0.0,,microscopy
84,Syracosphaera,0.0,,microscopy
85,Syracosphaera,0.0,,microscopy
87,Syracosphaera,0.0,,microscopy
90,Syracosphaera,40.0,,microscopy
93,Syracosphaera,0.0,,microscopy
95,Syracosphaera,120.0,,microscopy
97,Syracosphaera,280.0,,microscopy
100,Syracosphaera,0.0,,microscopy
102,Syracosphaera,0.0,,microscopy
105,Syracosphaera,0.0,,microscopy
108,Syracosphaera,0.0,,microscopy
110,Syracosphaera,0.0,,microscopy
112,Syracosphaera,0.0,,microscopy
6,Syracosphaera pulchra,20.0,,microscopy
9,Syracosphaera pulchra,20.0,,microscopy
11,Syracosphaera pulchra,60.0,,microscopy
15,Syracosphaera pulchra,20.0,,microscopy
16,Syracosphaera pulchra,220.0,,microscopy
20,Syracosphaera pulchra,0.0,,microscopy
21,Syracosphaera pulchra,260.0,,microscopy
23,Syracosphaera pulchra,0.0,,microscopy
26,Syracosphaera pulchra,60.0,,microscopy
29,Syracosphaera pulchra,60.0,,microscopy
31,Syracosphaera pulchra,660.0,,microscopy
33,Syracosphaera pulchra,480.0,,microscopy
36,Syracosphaera pulchra,0.0,,microscopy
39,Syracosphaera pulchra,0.0,,microscopy
41,Syracosphaera pulchra,140.0,,microscopy
44,Syracosphaera pulchra,0.0,,microscopy
46,Syracosphaera pulchra,40.0,,microscopy
49,Syracosphaera pulchra,0.0,,microscopy
51,Syracosphaera pulchra,100.0,,microscopy
55,Syracosphaera pulchra,60.0,,microscopy
58,Syracosphaera pulchra,0.0,,microscopy
60,Syracosphaera pulchra,120.0,,microscopy
63,Syracosphaera pulchra,0.0,,microscopy
65,Syracosphaera pulchra,80.0,,microscopy
69,Syracosphaera pulchra,0.0,,microscopy
70,Syracosphaera pulchra,0.0,,microscopy
73,Syracosphaera pulchra,40.0,,microscopy
75,Syracosphaera pulchra,20.0,,microscopy
78,Syracosphaera pulchra,0.0,,microscopy
80,Syracosphaera pulchra,180.0,,microscopy
84,Syracosphaera pulchra,40.0,,microscopy
85,Syracosphaera pulchra,80.0,,microscopy
87,Syracosphaera pulchra,160.0,,microscopy
90,Syracosphaera pulchra,0.0,,microscopy
93,Syracosphaera pulchra,40.0,,microscopy
95,Syracosphaera pulchra,40.0,,microscopy
97,Syracosphaera pulchra,0.0,,microscopy
100,Syracosphaera pulchra,0.0,,microscopy
102,Syracosphaera pulchra,0.0,,microscopy
105,Syracosphaera pulchra,0.0,,microscopy
108,Syracosphaera pulchra,0.0,,microscopy
110,Syracosphaera pulchra,0.0,,microscopy
112,Syracosphaera pulchra,0.0,,microscopy
6,Thoracosphaera,20.0,,microscopy
9,Thoracosphaera,40.0,,microscopy
11,Thoracosphaera,100.0,,microscopy
15,Thoracosphaera,120.0,,microscopy
16,Thoracosphaera,60.0,,microscopy
20,Thoracosphaera,140.0,,microscopy
21,Thoracosphaera,20.0,,microscopy
23,Thoracosphaera,190.0,,microscopy
26,Thoracosphaera,0.0,,microscopy
29,Thoracosphaera,20.0,,microscopy
31,Thoracosphaera,20.0,,microscopy
33,Thoracosphaera,20.0,,microscopy
36,Thoracosphaera,40.0,,microscopy
39,Thoracosphaera,0.0,,microscopy
41,Thoracosphaera,0.0,,microscopy
44,Thoracosphaera,20.0,,microscopy
46,Thoracosphaera,0.0,,microscopy
49,Thoracosphaera,0.0,,microscopy
51,Thoracosphaera,20.0,,microscopy
55,Thoracosphaera,20.0,,microscopy
58,Thoracosphaera,0.0,,microscopy
60,Thoracosphaera,20.0,,microscopy
63,Thoracosphaera,100.0,,microscopy
65,Thoracosphaera,40.0,,microscopy
69,Thoracosphaera,40.0,,microscopy
70,Thoracosphaera,0.0,,microscopy
73,Thoracosphaera,0.0,,microscopy
75,Thoracosphaera,20.0,,microscopy
78,Thoracosphaera,40.0,,microscopy
80,Thoracosphaera,20.0,,microscopy
84,Thoracosphaera,120.0,,microscopy
85,Thoracosphaera,60.0,,microscopy
87,Thoracosphaera,100.0,,microscopy
90,Thoracosphaera,40.0,,microscopy
93,Thoracosphaera,80.0,,microscopy
95,Thoracosphaera,100.0,,microscopy
97,Thoracosphaera,240.0,,microscopy
100,Thoracosphaera,0.0,,microscopy
102,Thoracosphaera,0.0,,microscopy
105,Thoracosphaera,0.0,,microscopy
108,Thoracosphaera,0.0,,microscopy
110,Thoracosphaera,0.0,,microscopy
112,Thoracosphaera,0.0,,microscopy
6,Emiliania huxleyi,1510.0,,microscopy
9,Emiliania huxleyi,25720.0,,microscopy
11,Emiliania huxleyi,1510.0,,microscopy
15,Emiliania huxleyi,1510.0,,microscopy
16,Emiliania huxleyi,7560.0,,microscopy
20,Emiliania huxleyi,0.0,,microscopy
21,Emiliania huxleyi,3030.0,,microscopy
23,Emiliania huxleyi,0.0,,microscopy
26,Emiliania huxleyi,4540.0,,microscopy
29,Emiliania huxleyi,4540.0,,microscopy
31,Emiliania huxleyi,10590.0,,microscopy
33,Emiliania huxleyi,10590.0,,microscopy
36,Emiliania huxleyi,4540.0,,microscopy
39,Emiliania huxleyi,0.0,,microscopy
41,Emiliania huxleyi,0.0,,microscopy
44,Emiliania huxleyi,10590.0,,microscopy
46,Emiliania huxleyi,1510.0,,microscopy
49,Emiliania huxleyi,0.0,,microscopy
51,Emiliania huxleyi,13620.0,,microscopy
55,Emiliania huxleyi,12100.0,,microscopy
58,Emiliania huxleyi,120.0,,microscopy
60,Emiliania huxleyi,7560.0,,microscopy
63,Emiliania huxleyi,4540.0,,microscopy
65,Emiliania huxleyi,0.0,,microscopy
69,Emiliania huxleyi,0.0,,microscopy
70,Emiliania huxleyi,3030.0,,microscopy
73,Emiliania huxleyi,18160.0,,microscopy
75,Emiliania huxleyi,3030.0,,microscopy
78,Emiliania huxleyi,1510.0,,microscopy
80,Emiliania huxleyi,4540.0,,microscopy
84,Emiliania huxleyi,12100.0,,microscopy
85,Emiliania huxleyi,21180.0,,microscopy
87,Emiliania huxleyi,27230.0,,microscopy
90,Emiliania huxleyi,9060.0,,microscopy
93,Emiliania huxleyi,33280.0,,microscopy
95,Emiliania huxleyi,24210.0,,microscopy
97,Emiliania huxleyi,52950.0,,microscopy
100,Emiliania huxleyi,81320.0,,microscopy
102,Emiliania huxleyi,73990.0,,microscopy
105,Emiliania huxleyi,393380.0,,microscopy
108,Emiliania huxleyi,48160.0,,microscopy
110,Emiliania huxleyi,63540.0,,microscopy
112,Emiliania huxleyi,24210.0,,microscopy
6,Gephyrocapsa,1510.0,,microscopy
9,Gephyrocapsa,9080.0,,microscopy
11,Gephyrocapsa,1510.0,,microscopy
15,Gephyrocapsa,6060.0,,microscopy
16,Gephyrocapsa,1510.0,,microscopy
20,Gephyrocapsa,0.0,,microscopy
21,Gephyrocapsa,0.0,,microscopy
23,Gephyrocapsa,0.0,,microscopy
26,Gephyrocapsa,0.0,,microscopy
29,Gephyrocapsa,4540.0,,microscopy
31,Gephyrocapsa,4540.0,,microscopy
33,Gephyrocapsa,3030.0,,microscopy
36,Gephyrocapsa,3030.0,,microscopy
39,Gephyrocapsa,0.0,,microscopy
41,Gephyrocapsa,0.0,,microscopy
44,Gephyrocapsa,0.0,,microscopy
46,Gephyrocapsa,0.0,,microscopy
49,Gephyrocapsa,0.0,,microscopy
51,Gephyrocapsa,0.0,,microscopy
55,Gephyrocapsa,0.0,,microscopy
58,Gephyrocapsa,0.0,,microscopy
60,Gephyrocapsa,0.0,,microscopy
63,Gephyrocapsa,0.0,,microscopy
65,Gephyrocapsa,0.0,,microscopy
69,Gephyrocapsa,0.0,,microscopy
70,Gephyrocapsa,0.0,,microscopy
73,Gephyrocapsa,0.0,,microscopy
75,Gephyrocapsa,0.0,,microscopy
78,Gephyrocapsa,0.0,,microscopy
80,Gephyrocapsa,0.0,,microscopy
84,Gephyrocapsa,0.0,,microscopy
85,Gephyrocapsa,0.0,,microscopy
87,Gephyrocapsa,0.0,,microscopy
90,Gephyrocapsa,0.0,,microscopy
93,Gephyrocapsa,0.0,,microscopy
95,Gephyrocapsa,4540.0,,microscopy
97,Gephyrocapsa,12100.0,,microscopy
100,Gephyrocapsa,0.0,,microscopy
102,Gephyrocapsa,0.0,,microscopy
105,Gephyrocapsa,0.0,,microscopy
108,Gephyrocapsa,0.0,,microscopy
110,Gephyrocapsa,0.0,,microscopy
112,Gephyrocapsa,0.0,,microscopy
6,Gephyrocapsa oceanica,0.0,,microscopy
9,Gephyrocapsa oceanica,0.0,,microscopy
11,Gephyrocapsa oceanica,40.0,,microscopy
15,Gephyrocapsa oceanica,0.0,,microscopy
16,Gephyrocapsa oceanica,80.0,,microscopy
20,Gephyrocapsa oceanica,0.0,,microscopy
21,Gephyrocapsa oceanica,0.0,,microscopy
23,Gephyrocapsa oceanica,20.0,,microscopy
26,Gephyrocapsa oceanica,0.0,,microscopy
29,Gephyrocapsa oceanica,0.0,,microscopy
31,Gephyrocapsa oceanica,20.0,,microscopy
33,Gephyrocapsa oceanica,20.0,,microscopy
36,Gephyrocapsa oceanica,120.0,,microscopy
39,Gephyrocapsa oceanica,0.0,,microscopy
41,Gephyrocapsa oceanica,40.0,,microscopy
44,Gephyrocapsa oceanica,0.0,,microscopy
46,Gephyrocapsa oceanica,60.0,,microscopy
49,Gephyrocapsa oceanica,0.0,,microscopy
51,Gephyrocapsa oceanica,660.0,,microscopy
55,Gephyrocapsa oceanica,200.0,,microscopy
58,Gephyrocapsa oceanica,0.0,,microscopy
60,Gephyrocapsa oceanica,320.0,,microscopy
63,Gephyrocapsa oceanica,100.0,,microscopy
65,Gephyrocapsa oceanica,1240.0,,microscopy
69,Gephyrocapsa oceanica,540.0,,microscopy
70,Gephyrocapsa oceanica,320.0,,microscopy
73,Gephyrocapsa oceanica,160.0,,microscopy
75,Gephyrocapsa oceanica,3030.0,,microscopy
78,Gephyrocapsa oceanica,40.0,,microscopy
80,Gephyrocapsa oceanica,120.0,,microscopy
84,Gephyrocapsa oceanica,60.0,,microscopy
85,Gephyrocapsa oceanica,3030.0,,microscopy
87,Gephyrocapsa oceanica,3030.0,,microscopy
90,Gephyrocapsa oceanica,0.0,,microscopy
93,Gephyrocapsa oceanica,0.0,,microscopy
95,Gephyrocapsa oceanica,1510.0,,microscopy
97,Gephyrocapsa oceanica,3030.0,,microscopy
100,Gephyrocapsa oceanica,0.0,,microscopy
102,Gephyrocapsa oceanica,0.0,,microscopy
105,Gephyrocapsa oceanica,0.0,,microscopy
108,Gephyrocapsa oceanica,160.0,,microscopy
110,Gephyrocapsa oceanica,0.0,,microscopy
112,Gephyrocapsa oceanica,0.0,,microscopy
6,Caneosphaera,0.0,,microscopy
9,Caneosphaera,1510.0,,microscopy
11,Caneosphaera,0.0,,microscopy
15,Caneosphaera,0.0,,microscopy
16,Caneosphaera,0.0,,microscopy
20,Caneosphaera,0.0,,microscopy
21,Caneosphaera,0.0,,microscopy
23,Caneosphaera,0.0,,microscopy
26,Caneosphaera,0.0,,microscopy
29,Caneosphaera,0.0,,microscopy
31,Caneosphaera,0.0,,microscopy
33,Caneosphaera,0.0,,microscopy
36,Caneosphaera,0.0,,microscopy
39,Caneosphaera,0.0,,microscopy
41,Caneosphaera,0.0,,microscopy
44,Caneosphaera,0.0,,microscopy
46,Caneosphaera,0.0,,microscopy
49,Caneosphaera,0.0,,microscopy
51,Caneosphaera,0.0,,microscopy
55,Caneosphaera,0.0,,microscopy
58,Caneosphaera,0.0,,microscopy
60,Caneosphaera,0.0,,microscopy
63,Caneosphaera,0.0,,microscopy
65,Caneosphaera,0.0,,microscopy
69,Caneosphaera,0.0,,microscopy
70,Caneosphaera,0.0,,microscopy
73,Caneosphaera,0.0,,microscopy
75,Caneosphaera,0.0,,microscopy
78,Caneosphaera,0.0,,microscopy
80,Caneosphaera,0.0,,microscopy
84,Caneosphaera,0.0,,microscopy
85,Caneosphaera,0.0,,microscopy
87,Caneosphaera,0.0,,microscopy
90,Caneosphaera,0.0,,microscopy
93,Caneosphaera,0.0,,microscopy
95,Caneosphaera,0.0,,microscopy
97,Caneosphaera,0.0,,microscopy
100,Caneosphaera,0.0,,microscopy
102,Caneosphaera,0.0,,microscopy
105,Caneosphaera,0.0,,microscopy
108,Caneosphaera,0.0,,microscopy
110,Caneosphaera,0.0,,microscopy
112,Caneosphaera,0.0,,microscopy
6,Caneosphaera molischii,0.0,,microscopy
9,Caneosphaera molischii,3030.0,,microscopy
11,Caneosphaera molischii,0.0,,microscopy
15,Caneosphaera molischii,0.0,,microscopy
16,Caneosphaera molischii,1510.0,,microscopy
20,Caneosphaera molischii,0.0,,microscopy
21,Caneosphaera molischii,0.0,,microscopy
23,Caneosphaera molischii,0.0,,microscopy
26,Caneosphaera molischii,0.0,,microscopy
29,Caneosphaera molischii,0.0,,microscopy
31,Caneosphaera molischii,0.0,,microscopy
33,Caneosphaera molischii,0.0,,microscopy
36,Caneosphaera molischii,0.0,,microscopy
39,Caneosphaera molischii,0.0,,microscopy
41,Caneosphaera molischii,0.0,,microscopy
44,Caneosphaera molischii,0.0,,microscopy
46,Caneosphaera molischii,0.0,,microscopy
49,Caneosphaera molischii,4540.0,,microscopy
51,Caneosphaera molischii,0.0,,microscopy
55,Caneosphaera molischii,0.0,,microscopy
58,Caneosphaera molischii,0.0,,microscopy
60,Caneosphaera molischii,0.0,,microscopy
63,Caneosphaera molischii,0.0,,microscopy
65,Caneosphaera molischii,0.0,,microscopy
69,Caneosphaera molischii,0.0,,microscopy
70,Caneosphaera molischii,0.0,,microscopy
73,Caneosphaera molischii,0.0,,microscopy
75,Caneosphaera molischii,0.0,,microscopy
78,Caneosphaera molischii,0.0,,microscopy
80,Caneosphaera molischii,0.0,,microscopy
84,Caneosphaera molischii,1510.0,,microscopy
85,Caneosphaera molischii,0.0,,microscopy
87,Caneosphaera molischii,0.0,,microscopy
90,Caneosphaera molischii,0.0,,microscopy
93,Caneosphaera molischii,0.0,,microscopy
95,Caneosphaera molischii,0.0,,microscopy
97,Caneosphaera molischii,0.0,,microscopy
100,Caneosphaera molischii,0.0,,microscopy
102,Caneosphaera molischii,0.0,,microscopy
105,Caneosphaera molischii,0.0,,microscopy
108,Caneosphaera molischii,0.0,,microscopy
110,Caneosphaera molischii,0.0,,microscopy
112,Caneosphaera molischii,0.0,,microscopy
6,Umbellosphaera,25720.0,,microscopy
9,Umbellosphaera,40.0,,microscopy
11,Umbellosphaera,0.0,,microscopy
15,Umbellosphaera,0.0,,microscopy
16,Umbellosphaera,140.0,,microscopy
20,Umbellosphaera,120.0,,microscopy
21,Umbellosphaera,160.0,,microscopy
23,Umbellosphaera,0.0,,microscopy
26,Umbellosphaera,20.0,,microscopy
29,Umbellosphaera,60.0,,microscopy
31,Umbellosphaera,0.0,,microscopy
33,Umbellosphaera,0.0,,microscopy
36,Umbellosphaera,13620.0,,microscopy
39,Umbellosphaera,0.0,,microscopy
41,Umbellosphaera,200.0,,microscopy
44,Umbellosphaera,0.0,,microscopy
46,Umbellosphaera,1460.0,,microscopy
49,Umbellosphaera,0.0,,microscopy
51,Umbellosphaera,760.0,,microscopy
55,Umbellosphaera,520.0,,microscopy
58,Umbellosphaera,0.0,,microscopy
60,Umbellosphaera,1480.0,,microscopy
63,Umbellosphaera,120.0,,microscopy
65,Umbellosphaera,2360.0,,microscopy
69,Umbellosphaera,960.0,,microscopy
70,Umbellosphaera,100.0,,microscopy
73,Umbellosphaera,1040.0,,microscopy
75,Umbellosphaera,320.0,,microscopy
78,Umbellosphaera,40.0,,microscopy
80,Umbellosphaera,480.0,,microscopy
84,Umbellosphaera,300.0,,microscopy
85,Umbellosphaera,320.0,,microscopy
87,Umbellosphaera,280.0,,microscopy
90,Umbellosphaera,1320.0,,microscopy
93,Umbellosphaera,200.0,,microscopy
95,Umbellosphaera,320.0,,microscopy
97,Umbellosphaera,80.0,,microscopy
100,Umbellosphaera,0.0,,microscopy
102,Umbellosphaera,0.0,,microscopy
105,Umbellosphaera,0.0,,microscopy
108,Umbellosphaera,0.0,,microscopy
110,Umbellosphaera,0.0,,microscopy
112,Umbellosphaera,0.0,,microscopy
6,Scyphosphaera apsteinii,0.0,,microscopy
9,Scyphosphaera apsteinii,20.0,,microscopy
11,Scyphosphaera apsteinii,0.0,,microscopy
15,Scyphosphaera apsteinii,0.0,,microscopy
16,Scyphosphaera apsteinii,0.0,,microscopy
20,Scyphosphaera apsteinii,0.0,,microscopy
21,Scyphosphaera apsteinii,0.0,,microscopy
23,Scyphosphaera apsteinii,20.0,,microscopy
26,Scyphosphaera apsteinii,0.0,,microscopy
29,Scyphosphaera apsteinii,0.0,,microscopy
31,Scyphosphaera apsteinii,0.0,,microscopy
33,Scyphosphaera apsteinii,0.0,,microscopy
36,Scyphosphaera apsteinii,0.0,,microscopy
39,Scyphosphaera apsteinii,0.0,,microscopy
41,Scyphosphaera apsteinii,0.0,,microscopy
44,Scyphosphaera apsteinii,0.0,,microscopy
46,Scyphosphaera apsteinii,0.0,,microscopy
49,Scyphosphaera apsteinii,0.0,,microscopy
51,Scyphosphaera apsteinii,0.0,,microscopy
55,Scyphosphaera apsteinii,0.0,,microscopy
58,Scyphosphaera apsteinii,0.0,,microscopy
60,Scyphosphaera apsteinii,0.0,,microscopy
63,Scyphosphaera apsteinii,0.0,,microscopy
65,Scyphosphaera apsteinii,0.0,,microscopy
69,Scyphosphaera apsteinii,20.0,,microscopy
70,Scyphosphaera apsteinii,0.0,,microscopy
73,Scyphosphaera apsteinii,0.0,,microscopy
75,Scyphosphaera apsteinii,0.0,,microscopy
78,Scyphosphaera apsteinii,0.0,,microscopy
80,Scyphosphaera apsteinii,0.0,,microscopy
84,Scyphosphaera apsteinii,0.0,,microscopy
85,Scyphosphaera apsteinii,0.0,,microscopy
87,Scyphosphaera apsteinii,0.0,,microscopy
90,Scyphosphaera apsteinii,0.0,,microscopy
93,Scyphosphaera apsteinii,0.0,,microscopy
95,Scyphosphaera apsteinii,80.0,,microscopy
97,Scyphosphaera apsteinii,0.0,,microscopy
100,Scyphosphaera apsteinii,0.0,,microscopy
102,Scyphosphaera apsteinii,0.0,,microscopy
105,Scyphosphaera apsteinii,0.0,,microscopy
108,Scyphosphaera apsteinii,0.0,,microscopy
110,Scyphosphaera apsteinii,0.0,,microscopy
112,Scyphosphaera apsteinii,0.0,,microscopy
6,Bacteriosira fragilis,0.0,,microscopy
9,Bacteriosira fragilis,0.0,,microscopy
11,Bacteriosira fragilis,0.0,,microscopy
15,Bacteriosira fragilis,0.0,,microscopy
16,Bacteriosira fragilis,0.0,,microscopy
20,Bacteriosira fragilis,0.0,,microscopy
21,Bacteriosira fragilis,0.0,,microscopy
23,Bacteriosira fragilis,0.0,,microscopy
26,Bacteriosira fragilis,0.0,,microscopy
29,Bacteriosira fragilis,0.0,,microscopy
31,Bacteriosira fragilis,0.0,,microscopy
33,Bacteriosira fragilis,0.0,,microscopy
36,Bacteriosira fragilis,0.0,,microscopy
39,Bacteriosira fragilis,0.0,,microscopy
41,Bacteriosira fragilis,0.0,,microscopy
44,Bacteriosira fragilis,0.0,,microscopy
46,Bacteriosira fragilis,0.0,,microscopy
49,Bacteriosira fragilis,0.0,,microscopy
51,Bacteriosira fragilis,0.0,,microscopy
55,Bacteriosira fragilis,0.0,,microscopy
58,Bacteriosira fragilis,0.0,,microscopy
60,Bacteriosira fragilis,0.0,,microscopy
63,Bacteriosira fragilis,0.0,,microscopy
65,Bacteriosira fragilis,0.0,,microscopy
69,Bacteriosira fragilis,0.0,,microscopy
70,Bacteriosira fragilis,0.0,,microscopy
73,Bacteriosira fragilis,0.0,,microscopy
75,Bacteriosira fragilis,0.0,,microscopy
78,Bacteriosira fragilis,0.0,,microscopy
80,Bacteriosira fragilis,0.0,,microscopy
84,Bacteriosira fragilis,0.0,,microscopy
85,Bacteriosira fragilis,0.0,,microscopy
87,Bacteriosira fragilis,0.0,,microscopy
90,Bacteriosira fragilis,0.0,,microscopy
93,Bacteriosira fragilis,0.0,,microscopy
95,Bacteriosira fragilis,0.0,,microscopy
97,Bacteriosira fragilis,0.0,,microscopy
100,Bacteriosira fragilis,0.0,,microscopy
102,Bacteriosira fragilis,0.0,,microscopy
105,Bacteriosira fragilis,0.0,,microscopy
108,Bacteriosira fragilis,0.0,,microscopy
110,Bacteriosira fragilis,0.0,,microscopy
112,Bacteriosira fragilis,0.0,,microscopy
6,Ciliophora,0.0,,microscopy
9,Ciliophora,0.0,,microscopy
11,Ciliophora,0.0,,microscopy
15,Ciliophora,160.0,,microscopy
16,Ciliophora,0.0,,microscopy
20,Ciliophora,0.0,,microscopy
21,Ciliophora,0.0,,microscopy
23,Ciliophora,160.0,,microscopy
26,Ciliophora,0.0,,microscopy
29,Ciliophora,0.0,,microscopy
31,Ciliophora,80.0,,microscopy
33,Ciliophora,160.0,,microscopy
36,Ciliophora,80.0,,microscopy
39,Ciliophora,0.0,,microscopy
41,Ciliophora,160.0,,microscopy
44,Ciliophora,80.0,,microscopy
46,Ciliophora,80.0,,microscopy
49,Ciliophora,0.0,,microscopy
51,Ciliophora,0.0,,microscopy
55,Ciliophora,0.0,,microscopy
58,Ciliophora,20.0,,microscopy
60,Ciliophora,0.0,,microscopy
63,Ciliophora,0.0,,microscopy
65,Ciliophora,0.0,,microscopy
69,Ciliophora,0.0,,microscopy
70,Ciliophora,80.0,,microscopy
73,Ciliophora,0.0,,microscopy
75,Ciliophora,0.0,,microscopy
78,Ciliophora,0.0,,microscopy
80,Ciliophora,0.0,,microscopy
84,Ciliophora,0.0,,microscopy
85,Ciliophora,0.0,,microscopy
87,Ciliophora,0.0,,microscopy
90,Ciliophora,0.0,,microscopy
93,Ciliophora,0.0,,microscopy
95,Ciliophora,0.0,,microscopy
97,Ciliophora,80.0,,microscopy
100,Ciliophora,0.0,,microscopy
102,Ciliophora,0.0,,microscopy
105,Ciliophora,0.0,,microscopy
108,Ciliophora,0.0,,microscopy
110,Ciliophora,0.0,,microscopy
112,Ciliophora,0.0,,microscopy
4053,Ciliophora,500.0,602.1,microscopy
4056,Ciliophora,450.0,429.8,microscopy
4064,Ciliophora,390.0,313.40000000000003,microscopy
4065,Ciliophora,880.0,734.3,microscopy
4066,Ciliophora,750.0,513.8000000000001,microscopy
4067,Ciliophora,270.0,209.9,microscopy
4097,Ciliophora,180.0,291.6,microscopy
4098,Ciliophora,190.0,312.40000000000003,microscopy
4099,Ciliophora,170.0,186.0,microscopy
4100,Ciliophora,180.0,224.39999999999998,microscopy
4105,Ciliophora,60.0,87.8,microscopy
4106,Ciliophora,130.0,239.0,microscopy
4107,Ciliophora,260.0,233.4,microscopy
4108,Ciliophora,210.0,166.8,microscopy
4116,Ciliophora,120.0,143.7,microscopy
4117,Ciliophora,60.0,122.0,microscopy
4118,Ciliophora,210.0,191.6,microscopy
4119,Ciliophora,240.0,148.10000000000002,microscopy
4141,Ciliophora,160.0,170.8,microscopy
4142,Ciliophora,220.0,150.0,microscopy
4143,Ciliophora,230.0,173.3,microscopy
4150,Ciliophora,350.0,391.79999999999995,microscopy
4151,Ciliophora,590.0,508.1,microscopy
4152,Ciliophora,530.0,308.5,microscopy
4153,Ciliophora,540.0,485.0,microscopy
4167,Ciliophora,530.0,637.5,microscopy
4168,Ciliophora,100.0,92.3,microscopy
4169,Ciliophora,140.0,168.9,microscopy
4170,Ciliophora,620.0,562.6,microscopy
4212,Ciliophora,270.0,472.1,microscopy
4213,Ciliophora,330.0,586.0,microscopy
4214,Ciliophora,260.0,308.5,microscopy
4221,Ciliophora,140.0,110.5,microscopy
4222,Ciliophora,150.0,177.5,microscopy
4223,Ciliophora,160.0,229.3,microscopy
4224,Ciliophora,210.0,256.1,microscopy
4231,Ciliophora,190.0,322.29999999999995,microscopy
4232,Ciliophora,110.0,137.8,microscopy
4233,Ciliophora,230.0,333.0,microscopy
4234,Ciliophora,490.0,363.70000000000005,microscopy
4262,Ciliophora,2000.0,2698.9,microscopy
4263,Ciliophora,2270.0,3381.3,microscopy
4265,Ciliophora,2240.0,1478.6,microscopy
4270,Ciliophora,1250.0,3813.8999999999996,microscopy
4271,Ciliophora,1980.0,6847.299999999999,microscopy
4272,Ciliophora,820.0,5202.9,microscopy
4273,Ciliophora,1260.0,3084.2000000000003,microscopy
4289,Ciliophora,1340.0,800.1,microscopy
4290,Ciliophora,1080.0,700.0,microscopy
4291,Ciliophora,3630.0,1969.2,microscopy
4292,Ciliophora,4370.0,1682.9,microscopy
4297,Ciliophora,440.0,512.5999999999999,microscopy
4298,Ciliophora,540.0,681.0,microscopy
4299,Ciliophora,290.0,283.3,microscopy
4300,Ciliophora,400.0,616.0,microscopy
4305,Ciliophora,160.0,292.7,microscopy
4306,Ciliophora,180.0,286.9,microscopy
4307,Ciliophora,830.0,1069.3999999999999,microscopy
4317,Ciliophora,300.0,137.0,microscopy
4319,Ciliophora,410.0,195.1,microscopy
4320,Ciliophora,430.0,174.4,microscopy
4321,Ciliophora,430.0,341.0,microscopy
