cruise,latitude,longitude,date_time,depth,hplc_alpha_beta_car,ABCRSDP1[ng/l],hplc_allo,ALLOSDP1[ng/l],ANTHHPP1[ng/l],ANTHSDP1[ng/l],ASTAXHP1[ng/l],ASTAXHSD[ng/l],BBCAHPP1[ng/l],BBCASDP1[ng/l],BECAHPP1[ng/l],BECASDP1[ng/l],hplc_but_fuco,BUTASDP1[ng/l],hplc_chl_c12,C1C2SDP1[ng/l],hplc_chl_c2_mgdg_14,C2MEHPCU[ng/l],hplc_chl_c2_mgdg_18,C2MEHUCU[ng/l],C2MEHUE1[ng/l],CANXHPP1[ng/l],CBDVHPP1[ng/l],CBDVSDP1[ng/l],hplc_tot_chl_b,CHLBSDP1[ng/l],CHLC1HP1[ng/l],CHLC1HSD[ng/l],hplc_tot_chl_c,CHLCSDP1[ng/l],CIDAHPP1[ng/l],CIDASDP1[ng/l],CIDBHPP1[ng/l],CIDBSDP1[ng/l],CLAAHPP1[ng/l],CLAASDP1[ng/l],CLAEHPP1[ng/l],CLAESDP1[ng/l],CLC2HPP1[ng/l],CLC2SDP1[ng/l],hplc_chl_c3,CLC3SDP1[ng/l],chl_a_fluor,CPHLHPP1[mg/m^3],hplc_diadino,DIADSDP1[ng/l],hplc_diato,DIATSDP1[ng/l],DINXHPP1[ng/l],DINXSDP1[ng/l],hplc_dv_chl_a,DVCASDP1[ng/l],hplc_dv_chl_b,DVCBSDP1[ng/l],FUCSHPP1[ng/l],hplc_fuco,FUCXSDP1[ng/l],hplc_gyro,GDIESDP1[ng/l],hplc_hex_fuco,HEXOSDP1[ng/l],HEXSHPP1[ng/l],K4HXHPP1[ng/l],hplc_lut,LUTNSDP1[ng/l],M320HPP1[ng/l],M335HPP1[ng/l],MAASHPP1[ng/l],MASTHPP1[ng/l],MDCAHPP1[ng/l],MDVPHPP1[ng/l],MDVPSDP1[ng/l],MEPAHPP1[ng/l],MM2GHPP1[ng/l],MMMSHPP1[ng/l],MMMTHPP1[ng/l],MMSEHPP1[ng/l],MMYGHPP1[ng/l],MMYTHPP1[ng/l],MPALHPP1[ng/l],MPASHPP1[ng/l],MPNEHPP1[ng/l],MPOLHPP1[ng/l],MPORHPP1[ng/l],MPSSHPP1[ng/l],MSHIHPP1[ng/l],MSMEHPP1[ng/l],MUSUHPP1[ng/l],hplc_mv_chl_a,MVACSDP1[ng/l],hplc_mv_chl_c3,MZPAHPP1[ng/l],hplc_neo,QV:BODC.92,NEOXSDP1[ng/l],hplc_phide_a,QV:BODC.94,PBAXSDP1[ng/l],hplc_phide_b,PBZZHPP1[ng/l],hplc_perid,QV:BODC.98,PERISDP1[ng/l],PRFUHPP1[ng/l],hplc_pras,QV:BODC.101,PRSXSDP1[ng/l],hplc_phytin_a,QV:BODC.103,PTAXSDP1[ng/l],hplc_phytin_b,PTBXSDP1[ng/l],PTZZHPP1[ng/l],hplc_pyrophaeo_a,SDCLHPP1[mg/m^3],hplc_viola,QV:BODC.110,VILXSDP1[ng/l],VINEHPP1[ng/l],QV:BODC.112,VINESDP1[ng/l],ZELUHPP1[ng/l],ZELUSDP1[ng/l],hplc_zea,QV:BODC.116,ZEOXSDP1[ng/l],BODC_stn_y,Orig_stn_y,ODV_type_y,Gear_y,W_depth[metres]_y,Site_y,Bot_press[db]_y,BODC_bot_y,Bot_Flag_y,Rosette_Pos_y,Firing_Seq_y,Bot_Ref_y,ALKYPOTK[umol/kg],QV:BODC_y,ALSDPOTK[umol/kg],QV:BODC.1,CCA17035[umol/l],QV:BODC.2_y,CINGFA04[umol/l],QV:BODC.3,poc,QV:BODC.4_y,CORGCOF1[umol/l],QV:BODC.5,CORGUVD2[umol/l],QV:BODC.6_y,DFEFICHL[nmol/l],QV:BODC.7,DFEFICSD[nmol/l],QV:BODC.8_y,DOKGWITX[umol/kg],QV:BODC.9,DOXYSC01[umol/l],QV:BODC.10_y,DOXYSU01[umol/l],QV:BODC.11,DOXYSU02[umol/l],QV:BODC.12_y,DOXYWITX[umol/l],QV:BODC.13,DWIRPP01[W/m^2],QV:BODC.14_y,FESDCLDX[nmol/l],QV:BODC.15,FEXXCLDX[nmol/l],QV:BODC.16,IRRDPP01[uE/m^2/s],QV:BODC.17_y,IRRDSD01[uE/m^2/s],QV:BODC.18_y,IRRDUV01[uE/m^2/s],QV:BODC.19,IRRUPP01[uE/m^2/s],QV:BODC.20,IRRUUV01[uE/m^2/s],QV:BODC.21,IRRUUVSD[uE/m^2/s],QV:BODC.22_y,MDMAP010[umol/l],QV:BODC.23,tot_alkalinity,QV:BODC.24_y,MDMASD14[umol/kg],QV:BODC.25,NTKGAATX[umol/kg],QV:BODC.26_y,NTRAMW04[umol/kg],QV:BODC.27,NTRIAAD5[umol/l],QV:BODC.28,NTRIAADZ[umol/l],QV:BODC.29,nitrite,QV:BODC.30_y,NTRIASD5[umol/l],QV:BODC.31,NTRIKGTX[umol/kg],QV:BODC.32,NTRILWTX[umol/l],QV:BODC.33,NTRZAAD1[umol/l],QV:BODC.34,NTRZAAD5[umol/l],QV:BODC.35,NTRZAADZ[umol/l],QV:BODC.36,nitrate_nitrite,QV:BODC.37,NTRZASD5[umol/l],QV:BODC.38_y,NTRZLWTX[umol/l],QV:BODC.39,NTSDAATX[umol/l],QV:BODC.40_y,OXSDSU01[umol/l],QV:BODC.41,OXSDSU02[umol/l],QV:BODC.42_y,PHKGAATX[umol/kg],QV:BODC.43_y,PHOSAAD1[umol/l],QV:BODC.44_y,PHOSAAD5[umol/l],QV:BODC.45,PHOSAADZ[umol/l],QV:BODC.46_y,phosphate,QV:BODC.47,PHOSASD5[umol/l],QV:BODC.48,PHOSLWTX[umol/l],QV:BODC.49,PSALBSTX[Dmnless],QV:BODC.50_y,PSALCC01[Dmnless],QV:BODC.51,PSALCC02[Dmnless],QV:BODC.52_y,PSALCU01[Dmnless],QV:BODC.53,PSALCU02[Dmnless],QV:BODC.54,PSALSG01[Dmnless],QV:BODC.55_y,PSALST01[Dmnless],QV:BODC.56,PSALST02[Dmnless],QV:BODC.57_y,PSSDBSTX[Dmnless],QV:BODC.58,PSSDCU01[Dmnless],QV:BODC.59_y,PSSDCU02[Dmnless],QV:BODC.60,SDCORGP1[umol/l],QV:BODC.61,SDNZAAD1[umol/l],QV:BODC.62,SDNZAATX[umol/l],QV:BODC.63_y,SDOXWITX[umol/l],QV:BODC.64,SDPHAAD1[umol/l],QV:BODC.65,SDPHAATX[umol/l],QV:BODC.66,SFEFICHL[nmol/l],QV:BODC.67,SFEFICSD[nmol/l],QV:BODC.68,SLCAAAD5[umol/l],QV:BODC.69,SLCAAADZ[umol/l],QV:BODC.70_y,silicate,QV:BODC.71,SLCAASD5[umol/l],QV:BODC.72,SLKGAATX[umol/kg],QV:BODC.73,SLSDAATX[umol/l],QV:BODC.74,TCO2CBSD[umol/l],QV:BODC.75,TCO2CBTX[umol/l],QV:BODC.76,TCO2KG01[umol/kg],QV:BODC.77,TCO2KG02[umol/kg],QV:BODC.78,TCO2MATX[umol/l],QV:BODC.79,TCO2MSSD[umol/kg],QV:BODC.80,TCO2MSXX[umol/kg],QV:BODC.81,TCO2SDK2[umol/kg],QV:BODC.82,TCO2SDKG[umol/kg],QV:BODC.83,temperature,QV:BODC.84,TEMPCU02[degC],QV:BODC.85,TEMPPR01[degC],QV:BODC.86,TEMPSD03[degC],QV:BODC.87,TEMPSD04[degC],QV:BODC.88_y,TEMPST01[degC],QV:BODC.89,TEMPST02[degC],QV:BODC.90,UWIRPP01[W/m^2],QV:BODC.91,nitrate,salinity,oxygen,id,source_name,hplc_present,chemtax_present,microscopy_present
AMT1,37.9106,-19.9905,1995-09-29 13:24:00,7.7,,,0.0,,,,,,,,,,0.0029100000000000003,,,,,,,,,,,,0.0,,,,0.00294,,0.00437,,,,,,,,,,,,,0.0819,0.00828,,,,0.0,,0.041210000000000004,,,,,0.00734,,,,0.00719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.04857,,,1502345.0,CTD05,b,CTD, ,-,7.8,501675.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,36.408, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.91, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,21.728, ,,N,,N,0.01,36.408,,11,AMT,1,0,1
AMT1,37.9106,-19.9905,1995-09-29 13:24:00,29.5,,,0.0,,,,,,,,,,0.00507,,,,,,,,,,,,0.00728,,,,0.006679999999999999,,0.0,,,,,,,,,,,,,0.1223,0.01278,,,,0.0,,0.04326,,,,,0.01233,,,,0.01526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05483,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.07337,,,1502345.0,CTD05,b,CTD, ,-,29.7,501674.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,36.404, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.91, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,21.629, ,,N,,N,0.01,36.404,,12,AMT,1,0,1
AMT1,37.9106,-19.9905,1995-09-29 13:24:00,59.5,,,0.00468,,,,,,,,,,0.01611,,,,,,,,,,,,0.01728,,,,0.038009999999999995,,0.0,,,,,,,,,,,,,0.1765,0.0,,,,0.0,,0.06638,,,,,0.01262,,,,0.03518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07296,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.054939999999999996,,,1502345.0,CTD05,b,CTD, ,-,60.0,501673.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,36.139, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.76, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.592, ,,N,,N,0.01,36.139,,13,AMT,1,0,1
AMT1,37.9106,-19.9905,1995-09-29 13:24:00,80.2,,,0.005900000000000001,,,,,,,,,,0.054560000000000004,,,,,,,,,,,,0.106,,,,0.015009999999999999,,0.03539,,,,,,,,,,,,,0.3109,0.0,,,,0.0,,0.16536,,,,,0.022010000000000002,,,,0.09999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05305,,,,,,,,,,0.0,,0.0,,,,0.009859999999999999,,,,,,0.0,,,,,,,,,,,,,0.07321,,,1502345.0,CTD05,b,CTD, ,-,80.8,501672.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,36.048, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.71, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,15.828, ,,N,,N,0.01,36.048,,14,AMT,1,0,1
AMT1,37.9106,-19.9905,1995-09-29 13:24:00,89.8,,,0.0,,,,,,,,,,0.04325,,,,,,,,,,,,0.09295,,,,0.037509999999999995,,0.0,,,,,,,,,,,,,0.2682,0.00532,,,,0.0,,0.11053,,,,,0.02775,,,,0.06645999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0958,,,,,,,,,,0.0,,0.0,,,,0.00763,,,,,,0.0713,,,,,,,,,,,,,0.037219999999999996,,,1502345.0,CTD05,b,CTD, ,-,90.5,501671.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.11, ,,N,,N,,N,,N,,N,,N,0.52, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.11, ,,N,,N,,N,,N,,N,,N,,N,,N,36.065, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.97, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,15.608, ,,N,,N,0.11,36.065,,15,AMT,1,0,1
AMT1,33.5971,-20.8778,1995-09-30 13:25:00,6.9,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,0.0725,0.0,,,,0.0,,0.03363,,,,,0.0,,,,0.01114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02004,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.05025,,,1502346.0,CTD06,b,CTD, ,-,6.9,501681.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.66, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,,,16,AMT,1,0,1
AMT1,33.5971,-20.8778,1995-09-30 13:25:00,49.7,,,0.00628,,,,,,,,,,0.006679999999999999,,,,,,,,,,,,0.0,,,,0.00968,,0.00466,,,,,,,,,,,,,0.1067,0.0,,,,0.0,,0.02861,,,,,0.01453,,,,0.02218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062049999999999994,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.06461,,,1502346.0,CTD06,b,CTD, ,-,50.1,501518.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,36.558, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.7, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,21.927, ,,N,,N,0.01,36.558,,17,AMT,1,0,1
AMT1,33.5971,-20.8778,1995-09-30 13:25:00,68.9,,,0.00764,,,,,,,,,,0.018600000000000002,,,,,,,,,,,,0.01231,,,,0.01587,,0.00968,,,,,,,,,,,,,0.1925,0.0,,,,0.0,,0.05077,,,,,0.02134,,,,0.04847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11333,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.054009999999999996,,,1502346.0,CTD06,b,CTD, ,-,69.4,501680.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,36.287, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.73, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.711, ,,N,,N,0.01,36.287,,18,AMT,1,0,1
AMT1,33.5971,-20.8778,1995-09-30 13:25:00,88.7,,,0.0,,,,,,,,,,0.02846,,,,,,,,,,,,0.06381,,,,0.015,,0.0,,,,,,,,,,,,,0.3507,0.0,,,,0.0,,0.15697,,,,,0.0,,,,0.06272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10590000000000001,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.07395,,,1502346.0,CTD06,b,CTD, ,-,89.4,501679.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,36.247, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.73, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.35, ,,N,,N,0.01,36.247,,19,AMT,1,0,1
AMT1,33.5971,-20.8778,1995-09-30 13:25:00,109.1,,,0.0,,,,,,,,,,0.03947,,,,,,,,,,,,0.09472,,,,0.02259,,0.0,,,,,,,,,,,,,0.2754,0.00428,,,,0.0,,0.22836,,,,,0.0172,,,,0.049909999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08067,,,,,,,,,,0.0,,0.0,,,,0.0059900000000000005,,,,,,0.0,,,,,,,,,,,,,0.03293,,,1502346.0,CTD06,b,CTD, ,-,109.9,501517.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.4, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.08, ,,N,,N,,N,,N,,N,,N,,N,,N,36.193, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.91, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,16.372, ,,N,,N,0.01,36.193,,20,AMT,1,0,1
AMT1,27.3734,-21.8312,1995-10-02 14:34:00,7.8,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.05862,,,,0.0,,0.0,,,,,,,,,,,,,0.0752,0.00751,,,,0.0,,0.04549,,,,,0.0,,,,0.00828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00428,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.02517,,,1502347.0,CTD07,b,CTD, ,-,7.9,501687.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.05,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.74, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,,,21,AMT,1,0,1
AMT1,27.3734,-21.8312,1995-10-02 14:34:00,51.0,,,0.00195,,,,,,,,,,0.01537,,,,,,,,,,,,0.01724,,,,0.034820000000000004,,0.01391,,,,,,,,,,,,,0.2272,0.011470000000000001,,,,0.0,,0.09962,,,,,0.02052,,,,0.04621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07186,,,,,,,,,,0.0,,0.0039700000000000004,,,,0.00395,,,,,,0.08881,,,,,,,,,,,,,0.09708,,,1502347.0,CTD07,b,CTD, ,-,51.3,501686.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.05,<,,N,,N,,N,,N,,N,,N,,N,,N,37.162, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.74, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,24.338, ,,N,,N,0.01,37.162,,22,AMT,1,0,1
AMT1,27.3734,-21.8312,1995-10-02 14:34:00,81.2,,,0.00329,,,,,,,,,,0.0016,,,,,,,,,,,,0.019039999999999998,,,,0.01856,,0.0,,,,,,,,,,,,,0.1859,0.0,,,,0.0,,0.14359,,,,,0.07198,,,,0.00795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03799,,,,,,,,,,0.0,,0.0,,,,0.00751,,,,,,0.0,,,,,,,,,,,,,0.0,,,1502347.0,CTD07,b,CTD, ,-,81.8,501520.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.08, ,,N,,N,,N,,N,,N,,N,1.76, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.14, ,,N,,N,,N,,N,,N,,N,,N,,N,36.659, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.26, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.48, ,,N,,N,0.08,36.659,,23,AMT,1,0,1
AMT1,27.3734,-21.8312,1995-10-02 14:34:00,100.9,,,0.0,,,,,,,,,,0.037649999999999996,,,,,,,,,,,,0.09470999999999999,,,,0.02404,,0.0,,,,,,,,,,,,,0.2127,0.00449,,,,0.0,,0.07940000000000001,,,,,0.015880000000000002,,,,0.048369999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08887,,,,,,,,,,0.0,,0.0,,,,0.0052,,,,,,0.0,,,,,,,,,,,,,0.023170000000000003,,,1502347.0,CTD07,b,CTD, ,-,101.6,501685.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.04, ,,N,,N,,N,,N,,N,,N,4.96, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.3, ,,N,,N,,N,,N,,N,,N,,N,,N,36.563, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.519, ,,N,,N,0.04,36.563,,24,AMT,1,0,1
AMT1,27.3734,-21.8312,1995-10-02 14:34:00,119.9,,,0.0,,,,,,,,,,0.02723,,,,,,,,,,,,0.06207,,,,0.01465,,0.0,,,,,,,,,,,,,0.1322,0.0,,,,0.0,,0.06629,,,,,0.013949999999999999,,,,0.02999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02885,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.00865,,,1502347.0,CTD07,b,CTD, ,-,120.7,501684.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.02, ,,N,,N,,N,,N,,N,,N,5.81, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.37, ,,N,,N,,N,,N,,N,,N,,N,,N,36.498, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.94, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.093, ,,N,,N,0.02,36.498,,25,AMT,1,0,1
AMT1,23.2831,-21.1634,1995-10-03 13:16:00,8.4,,,0.00878,,,,,,,,,,0.00348,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,0.09,0.0,,,,0.0,,0.04072,,,,,0.0,,,,0.00752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02653,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.08214,,,1502348.0,CTD08,b,CTD, ,-,8.5,501523.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.14, ,,N,,N,,N,,N,,N,,N,,N,,N,36.789,T,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,25.161,T,,N,,N,0.01,36.789,,26,AMT,1,0,1
AMT1,23.2831,-21.1634,1995-10-03 13:16:00,40.7,,,0.0,,,,,,,,,,0.00684,,,,,,,,,,,,0.01035,,,,0.00934,,0.0,,,,,,,,,,,,,0.1519,0.00999,,,,0.0,,,,,,,0.01704,,,,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.10629999999999999,,,1502348.0,CTD08,b,CTD, ,-,41.0,501692.0,0.0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.01,<,,N,,N,,N,,N,,N,,N,0.1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.14, ,,N,,N,,N,,N,,N,,N,,N,,N,36.896, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.87, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,25.02, ,,N,,N,0.01,36.896,,27,AMT,1,0,1
